step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2,TRANSFER,126085.63,C1247492326,24478,0,C1540270363,0,66099.92,0,0
2,CASH_OUT,248203.85,C47280839,8510.12,0,C1281580764,262374.4,805754.92,0,0
2,CASH_OUT,295176.67,C291436147,0,0,C1281580764,510578.25,805754.92,0,0
2,CASH_OUT,98177.84,C603456365,158405.36,60227.53,C456172878,172958.83,17168.74,0,0
2,CASH_OUT,18923.09,C1760992419,60227.53,41304.43,C154319946,82399.46,11058.04,0,0
2,CASH_OUT,142268.91,C1754081885,39592.73,0,C1916720513,6762339.4,6760548.76,0,0
2,TRANSFER,165969.93,C1186076210,102655,0,C843467284,140243.54,306213.48,0,0
2,CASH_OUT,244750.95,C1996087296,0,0,C1234776885,2070599.54,2315350.49,0,0
2,CASH_OUT,185379.97,C1445947009,45311.44,0,C1816757085,9378046.12,9563426.09,0,0
2,CASH_OUT,68264.98,C1869571492,0,0,C2118255842,166742.65,536621.22,0,0
2,CASH_OUT,9536.43,C160479339,0,0,C1822045793,45129.71,54666.14,0,0
2,CASH_OUT,643767.43,C1038753484,0,0,C11003494,1.09E+07,1.19E+07,0,0
2,CASH_OUT,482542.82,C274492574,0,0,C214774813,1.51E+07,1.59E+07,0,0
3,CASH_OUT,54095.79,C67795316,0,0,C1922859107,676346.01,629441.42,0,0
3,CASH_OUT,248408.34,C148232830,0,0,C173783788,320218.78,295284.85,0,0
3,CASH_OUT,18979.27,C1705294294,0,0,C832279283,28941.95,47921.23,0,0
3,CASH_OUT,49996.07,C384766304,0,0,C2118255842,235007.63,536621.22,0,0
3,CASH_OUT,2657.5,C1106840336,0,0,C1997859171,60314.73,62972.23,0,0
3,CASH_OUT,547597.44,C1733902203,0,0,C1721246982,693368.35,1515372.59,0,0
3,CASH_OUT,86520.54,C661868623,0,0,C407757655,138323.94,0,0,0
3,TRANSFER,248826.61,C1399215965,40526,0,C1254526270,0,215582.32,0,0
3,TRANSFER,182524.92,C460107127,66362,0,C1883788127,0,182524.92,0,0
3,TRANSFER,50738.94,C185876853,21230,0,C557041912,74745.89,125484.83,0,0
3,CASH_OUT,148274.34,C16705482,116368.43,0,C1838584624,7958064.39,8245234.16,0,0
3,TRANSFER,252567.83,C1619759213,189,0,C193864812,0,302931.44,0,0
3,CASH_OUT,44874.82,C295145298,0,0,C40075281,263201.31,308076.14,0,0
3,TRANSFER,1390432.94,C384119884,23480.69,0,C1789550256,2221502.7,3871016.4,0,0
3,TRANSFER,1280020.98,C1000719581,0,0,C1262822392,1.35E+07,1.69E+07,0,0
3,CASH_OUT,260604.69,C2000449863,18033.37,0,C1504109395,1663500.49,2554285.76,0,0
3,TRANSFER,66165.76,C2001493596,155,0,C2066777507,145254,701369.74,0,0
3,TRANSFER,370171.43,C2022055326,88990.12,0,C1477979030,538388.23,9113630.99,0,0
3,CASH_OUT,280481.6,C2093965588,0,0,C1590550415,1.75E+07,1.78E+07,0,0
3,CASH_OUT,122817.49,C1039352074,0,0,C97730845,1.38E+07,1.40E+07,0,0
3,TRANSFER,209374.09,C1190892929,0,0,C985934102,1455280.18,2941514.43,0,0
3,TRANSFER,611049.17,C1188469924,46418.65,0,C1360767589,4365133.09,5188539.32,0,0
3,CASH_OUT,122377.68,C1632677830,211812.91,89435.23,C1394526584,223900.19,618730.52,0,0
3,TRANSFER,391057.91,C1731036016,627,0,C1335946878,0,582433.46,0,0
3,TRANSFER,109985.65,C570434649,41851,0,C553264065,0,109985.65,0,0
3,TRANSFER,32925.72,C499774893,22043,0,C1345063038,38277.84,108597.29,0,0
3,CASH_OUT,66999.61,C717874492,74776,7776.39,C1440325059,5505,72504.61,0,0
3,TRANSFER,53627.09,C1621729085,289,0,C490766432,0,53627.09,0,0
3,CASH_OUT,129835.8,C1424575977,42794.52,0,C214774813,1.55E+07,1.59E+07,0,0
3,CASH_OUT,37547.1,C754910159,0,0,C803116137,1.46E+07,1.55E+07,0,0
3,TRANSFER,4792.35,C664671266,5088,295.65,C18928637,0,4792.35,0,0
3,TRANSFER,3849.48,C898959467,99474,95624.52,C1346667529,64017.81,67867.28,0,0
3,TRANSFER,65843.72,C618095995,0,0,C193864812,252567.83,302931.44,0,0
3,TRANSFER,1657667.44,C1866632814,0,0,C1880332929,7852709.43,1.14E+07,0,0
3,TRANSFER,587264.44,C307441207,0,0,C1477979030,908559.66,9113630.99,0,0
3,TRANSFER,21437.62,C30784348,55634,34196.38,C638590716,27776.24,49213.86,0,0
3,TRANSFER,128294.6,C2017890623,100228,0,C1112414583,15453.44,143748.04,0,0
3,TRANSFER,106174.75,C1375428582,10563,0,C1058634310,25053.73,131228.48,0,0
3,TRANSFER,259992.93,C1429830933,42630,0,C403147759,0,425769.98,0,0
3,TRANSFER,694967.26,C1018466593,3641.48,0,C1013700132,1266428.89,1391946.72,0,0
3,TRANSFER,45447.1,C1639778373,156,0,C934085675,46347.75,91794.85,0,0
3,CASH_OUT,376292.35,C1013104188,0,0,C1899073220,3005708.48,3382000.83,0,0
3,TRANSFER,30538.26,C208438522,31324,785.74,C1777369261,177509.88,208048.14,0,0
3,CASH_OUT,169614.88,C1892560818,785.74,0,C728885526,332349.29,345283.88,0,0
3,CASH_OUT,37393.74,C689749616,20868.38,0,C1345063038,71203.56,108597.29,0,0
3,CASH_OUT,228693.31,C1958403865,30003,0,C1592415783,17515.23,246208.54,0,0
3,TRANSFER,98830.07,C137453130,498809.2,399979.13,C476800120,49864.36,148694.43,0,0
3,TRANSFER,274324.05,C943051773,21459,0,C1419794148,136995.77,2077254.38,0,0
32,DEBIT,5416.8,C712423434,51206,45789.2,C1321530272,19346,23174.68,0,0
32,PAYMENT,8356.44,C2125470482,26806,18449.56,M793269462,0,0,0,0
33,DEBIT,7257.7,C1641672672,1369271.13,1362013.43,C461160828,13711,17860.54,0,0
33,PAYMENT,5570.5,C2121317689,1362013.43,1356442.93,M15094126,0,0,0,0
33,PAYMENT,9181.99,C1843743552,1356442.93,1347260.94,M1139609587,0,0,0,0
33,PAYMENT,663.34,C948960194,1347260.94,1346597.6,M173060252,0,0,0,0
33,PAYMENT,1532.35,C1302877661,1346597.6,1345065.25,M1720797452,0,0,0,0
33,PAYMENT,1180.55,C562561015,1345065.25,1343884.7,M777813771,0,0,0,0
33,PAYMENT,7950.29,C567656864,1343884.7,1335934.41,M1306535359,0,0,0,0
33,PAYMENT,5334.81,C1401295795,1335934.41,1330599.59,M519019247,0,0,0,0
33,PAYMENT,760.21,C288919635,1330599.59,1329839.38,M1572442646,0,0,0,0
33,PAYMENT,1697.56,C1052842393,610733.41,609035.85,M1545327692,0,0,0,0
33,PAYMENT,112.56,C167013780,609035.85,608923.29,M416049054,0,0,0,0
33,PAYMENT,13373.96,C779598031,608923.29,595549.33,M743219449,0,0,0,0
34,DEBIT,6606.47,C108982313,1862,0,C1870252780,18868.96,46462.23,0,0
34,PAYMENT,1045.63,C1851255134,26411.48,25365.85,M659937029,0,0,0,0
34,DEBIT,2935.86,C121678773,41256,38320.14,C1259769769,18899.88,252055.24,0,0
34,CASH_IN,88626.65,C1443675930,39083,127709.65,C403147759,13360,0,0,0
34,PAYMENT,10430.39,C1427775702,73364.91,62934.52,M1468343491,0,0,0,0
34,PAYMENT,4279.07,C1690481990,62934.52,58655.45,M2114537280,0,0,0,0
34,PAYMENT,3537.25,C2047984839,58655.45,55118.2,M80499834,0,0,0,0
34,PAYMENT,964.77,C1095947149,28820,27855.23,M898695324,0,0,0,0
34,PAYMENT,12178.51,C1402531280,0,0,M190628410,0,0,0,0
34,PAYMENT,2272.54,C1642973315,39494,37221.46,M1972326147,0,0,0,0
34,PAYMENT,6078.56,C405741210,16124,10045.44,M1764291958,0,0,0,0
34,PAYMENT,4108.8,C1712230656,12083,7974.2,M1777745301,0,0,0,0
34,PAYMENT,2671.31,C164439551,57811,55139.69,M669053685,0,0,0,0
34,PAYMENT,12426.38,C896852376,32300,19873.62,M1840670774,0,0,0,0
34,PAYMENT,17373.04,C229919394,19873.62,2500.58,M769877691,0,0,0,0
34,PAYMENT,7272.63,C1057569470,85719,78446.37,M1637876401,0,0,0,0
34,PAYMENT,6548.43,C1324262781,204316,197767.57,M2014233765,0,0,0,0
34,PAYMENT,2644.63,C237297104,117,0,M1869673263,0,0,0,0
34,PAYMENT,6776.93,C1418622705,5031,0,M1521204009,0,0,0,0
34,PAYMENT,1810.41,C1925785585,0,0,M449338124,0,0,0,0
34,DEBIT,2586.39,C1037475674,29859,27272.61,C392292416,2013609.89,3420103.09,0,0
34,PAYMENT,5485.04,C32393008,0,0,M1504083002,0,0,0,0
35,DEBIT,2644.54,C1342374939,39695,37050.46,C1948471365,63960,18627.02,0,0
35,PAYMENT,9361.47,C1917562344,31909,22547.53,M24097622,0,0,0,0
35,PAYMENT,1193.24,C1807894765,280,0,M598325842,0,0,0,0
35,DEBIT,9549.7,C211973922,130,0,C728885526,36655,897150.84,0,0
35,PAYMENT,1122.14,C156711739,30206,29083.86,M1732410217,0,0,0,0
35,PAYMENT,8148.08,C1413886135,5451,0,M1693997031,0,0,0,0
35,PAYMENT,8264.22,C278262050,172650,164385.78,M1489322191,0,0,0,0
35,PAYMENT,3393.22,C1029898472,340661,337267.78,M461516748,0,0,0,0
35,PAYMENT,2392.53,C614580607,104141,101748.47,M1443900956,0,0,0,0
35,PAYMENT,5324.43,C1934692470,482008.15,476683.72,M2032647583,0,0,0,0
35,DEBIT,8901.32,C68195659,8687.52,0,C240650537,13182.08,0,0,0
35,PAYMENT,8791.02,C993420850,41330,32538.98,M1374982240,0,0,0,0
35,PAYMENT,1066.04,C1768952842,50240,49173.96,M485686996,0,0,0,0
35,DEBIT,5430.64,C989126847,5656.75,226.11,C1526298704,244233.08,32092.07,0,0
35,PAYMENT,6488.6,C1181545730,82949,76460.4,M1535116392,0,0,0,0
36,PAYMENT,1617.97,C773348567,22083.39,20465.43,M2115640742,0,0,0,0
36,DEBIT,6765.12,C67620673,50317,43551.88,C1122805102,16803.8,23568.91,0,0
36,DEBIT,3269.72,C1746257394,22906.25,19636.54,C793315160,25808.5,139915.18,0,0
36,PAYMENT,9499.4,C1187779195,19636.54,10137.14,M1611221523,0,0,0,0
36,PAYMENT,865.77,C1523510420,0,0,M473073770,0,0,0,0
36,DEBIT,4244.4,C280531669,6055,1810.6,C1360767589,1842542.65,2107965.39,0,0
36,PAYMENT,885.9,C1027569178,1810.6,924.7,M893835279,0,0,0,0
36,PAYMENT,4322.17,C1469907228,51141,46818.83,M57085696,0,0,0,0
36,PAYMENT,7664.12,C1160652496,129,0,M1185618138,0,0,0,0
36,PAYMENT,3644.85,C2030138610,24111,20466.15,M1109752797,0,0,0,0
36,PAYMENT,12462.9,C1988746735,33180,20717.1,M1752856108,0,0,0,0
36,PAYMENT,3014.54,C439232821,15485,12470.46,M1933328958,0,0,0,0
36,PAYMENT,5880.33,C1264754451,11593,5712.67,M1888639813,0,0,0,0
36,PAYMENT,14025.72,C463381475,20309,6283.28,M178401052,0,0,0,0
36,PAYMENT,12187.88,C1441243996,22472,10284.12,M936219350,0,0,0,0
36,PAYMENT,10777.89,C1495445111,105804,95026.11,M1113829504,0,0,0,0
36,PAYMENT,708.82,C720770771,43324,42615.18,M1911978617,0,0,0,0
36,DEBIT,5633.3,C1038820134,61694,56060.7,C1961176822,49578,0,0,0
36,PAYMENT,2223.41,C1658020779,17,0,M2022285740,0,0,0,0
37,PAYMENT,2195.63,C988690806,9320,7124.37,M1593368350,0,0,0,0
37,DEBIT,1668.11,C667890001,1080,0,C673068808,17145.04,9672.67,0,0
37,PAYMENT,5170.23,C1379207867,184781,179610.77,M1746578747,0,0,0,0
37,PAYMENT,8553.73,C443491171,69404,60850.27,M606593028,0,0,0,0
37,PAYMENT,11982.62,C1676888944,22386,10403.38,M6559830,0,0,0,0
37,DEBIT,2763.95,C458817438,60249,57485.05,C846947180,10137.14,12901.08,0,0
37,PAYMENT,2364.01,C1454870101,31392,29027.99,M1982958205,0,0,0,0
37,PAYMENT,1432.47,C709439274,7102,5669.53,M846718105,0,0,0,0
37,PAYMENT,233.76,C1482166692,54214,53980.24,M583015088,0,0,0,0
37,PAYMENT,13259.12,C1091781053,581420.54,568161.42,M1280128554,0,0,0,0
37,PAYMENT,2364.34,C1409342262,568161.42,565797.08,M1991724700,0,0,0,0
37,PAYMENT,3903.48,C762509150,11308,7404.52,M145455292,0,0,0,0
37,PAYMENT,6623.21,C380616082,1036,0,M744316958,0,0,0,0
38,DEBIT,1009.43,C2145420209,23322,22312.57,C1531333864,476138.03,55974.56,0,0
38,PAYMENT,1639.33,C600017090,5912,4272.67,M1215029765,0,0,0,0
38,PAYMENT,2033.14,C259077766,186592,184558.86,M1962398162,0,0,0,0
38,PAYMENT,11411.34,C1554086576,90587,79175.66,M1516417700,0,0,0,0
38,PAYMENT,23.31,C273777019,45360,45336.69,M891894789,0,0,0,0
38,PAYMENT,613.83,C1644864746,368,0,M766696861,0,0,0,0
38,PAYMENT,7154.46,C829737737,10115,2960.54,M1296109622,0,0,0,0
38,PAYMENT,1091.54,C2061226112,74850,73758.46,M1103017075,0,0,0,0
38,PAYMENT,3193.99,C1443173326,29992,26798.01,M318794136,0,0,0,0
38,PAYMENT,1849.56,C939254952,10426,8576.44,M55755528,0,0,0,0
38,PAYMENT,4170.82,C2100771791,31251,27080.18,M1835778392,0,0,0,0
38,PAYMENT,4099.91,C98412281,21262,17162.09,M268599241,0,0,0,0
38,PAYMENT,5923.01,C1420810053,6057,133.99,M1736293769,0,0,0,0
38,PAYMENT,5886.25,C817054343,29735.29,23849.03,M1418315639,0,0,0,0
38,DEBIT,1088.94,C1660451908,5096,4007.06,C2001112025,13100.81,0,0,0
38,PAYMENT,3500,C1224064486,103588,100088,M1381857776,0,0,0,0
39,PAYMENT,3445.96,C1834031967,8576,5130.04,M1092619788,0,0,0,0
39,PAYMENT,2650.82,C1089680530,3113,462.18,M1337835760,0,0,0,0
39,PAYMENT,2073.2,C718512571,21363.74,19290.55,M1807911555,0,0,0,0
39,DEBIT,1280.14,C626393072,15159,13878.86,C1112414583,11898,67762.92,0,0
39,DEBIT,3039.84,C1892869131,152809,149769.16,C33524623,2079710.62,1517262.16,0,0
39,PAYMENT,5998,C302987494,164,0,M2047744862,0,0,0,0
39,PAYMENT,4273,C1882116496,0,0,M389779746,0,0,0,0
39,PAYMENT,3637.13,C2081964843,0,0,M1984328477,0,0,0,0
39,PAYMENT,892.53,C1893899796,29998,29105.47,M991671211,0,0,0,0
39,PAYMENT,10707.6,C94682872,42496,31788.4,M1086323658,0,0,0,0
39,PAYMENT,6380.75,C608817143,31788.4,25407.65,M1118414398,0,0,0,0
39,DEBIT,2676.97,C936906727,94551,91874.03,C824208363,54856.21,0,0,0
40,PAYMENT,7512.61,C944752500,20574,13061.39,M238874235,0,0,0,0
40,PAYMENT,8612.28,C1911138454,137974,129361.72,M112797307,0,0,0,0
40,PAYMENT,413.4,C1082865087,56237.03,55823.63,M699221219,0,0,0,0
40,PAYMENT,6794.39,C364704856,55823.63,49029.24,M1526305386,0,0,0,0
40,PAYMENT,9247.18,C1137078855,5582,0,M1027200,0,0,0,0
40,PAYMENT,2821.51,C1919125229,0,0,M1688150025,0,0,0,0
40,PAYMENT,9818.95,C1773008684,151,0,M127356954,0,0,0,0
40,PAYMENT,13268.46,C437630857,5881.44,0,M1475842502,0,0,0,0
40,CASH_IN,378896.52,C1365575811,0,378896.52,C306206744,3472520.59,3554299.27,0,0
40,CASH_IN,65671.39,C1817154869,378896.52,444567.92,C716083600,1941128.49,2444985.19,0,0
40,CASH_IN,35492.2,C1540476618,444567.92,480060.12,C2050019814,377569.57,0,0,0
40,CASH_IN,18510.43,C818093527,480060.12,498570.55,C2089016471,20801,34361.39,0,0
40,CASH_IN,83587.86,C1234905692,498570.55,582158.41,C1219161283,271161.74,0,0,0
40,CASH_IN,62455.76,C1500379239,582158.41,644614.17,C1359044626,171158.16,16518.36,0,0
41,CASH_IN,44708.03,C203409950,644614.17,689322.19,C97730845,51569.17,9940339.29,0,0
41,CASH_IN,343189.13,C605705199,689322.19,1032511.32,C1816757085,8906586.96,1.07E+07,0,0
41,CASH_IN,60215.46,C876823802,1032511.32,1092726.78,C367746789,83172.04,0,0,0
41,CASH_IN,235288.68,C47918293,1092726.78,1328015.46,C306206744,3093624.06,3554299.27,0,0
41,CASH_IN,206955.99,C1894144426,1328015.46,1534971.46,C998351292,2027750.76,1015132.48,0,0
41,CASH_IN,383446.61,C102103410,1534971.46,1918418.07,C564160838,2337040.82,1254956.07,0,0
41,CASH_IN,145095.94,C677317086,1918418.07,2063514.01,C2083562754,1187275.85,1186556.81,0,0
41,CASH_IN,300632.87,C1933129092,2063514.01,2364146.87,C838411509,385057.43,22774.25,0,0
41,CASH_IN,119081.76,C827328832,2364146.87,2483228.64,C1023714065,2762216.66,1412484.09,0,0
41,CASH_IN,203148.34,C405252209,2483228.64,2686376.98,C1750905143,1134980.28,424250.45,0,0
41,CASH_IN,104335.07,C1223050066,2686376.98,2790712.05,C716083600,1875457.1,2444985.19,0,0
41,CASH_IN,251482.63,C1917442783,2790712.05,3042194.68,C1023714065,2643134.89,1412484.09,0,0
42,CASH_IN,92784.06,C1130551263,3042194.68,3134978.74,C1761291320,119296.99,22233.65,0,0
42,CASH_IN,21670.38,C1713605602,3134978.74,3156649.13,C215145189,54530.44,1891.79,0,0
42,CASH_IN,175443.85,C472234151,3156649.13,3332092.98,C392292416,2918681.63,3420103.09,0,0
42,CASH_IN,226031.29,C537265886,3332092.98,3558124.26,C564160838,1953594.21,1254956.07,0,0
42,CASH_IN,234052.7,C1963974958,3558124.26,3792176.96,C1060830840,751734.62,130747.56,0,0
42,CASH_IN,229848.96,C260638966,3792176.96,4022025.93,C2083562754,1042179.91,1186556.81,0,0
42,CASH_IN,111655.85,C1045985568,4022025.93,4133681.78,C1831477404,565797.08,247063.16,0,0
42,CASH_IN,51284.87,C788048067,4133681.78,4184966.65,C248609774,6054544.78,6453430.91,0,0
42,CASH_IN,270.78,C619985571,4184966.65,4185237.43,C875917495,3019,0,0,0
42,CASH_IN,154442.99,C1677543539,4185237.43,4339680.42,C832279283,315983.22,185389.8,0,0
42,CASH_IN,34918.59,C504478805,4339680.42,4374599.01,C1948471365,66604.54,18627.02,0,0
42,CASH_IN,57262.72,C1967432164,4374599.01,4431861.74,C1973538135,72917.77,16896.7,0,0
42,CASH_IN,189703.56,C1893772493,4431861.74,4621565.3,C1531333864,477147.47,55974.56,0,0
42,CASH_IN,288838.13,C2035801202,4621565.3,4910403.44,C1060830840,517681.93,130747.56,0,0
43,CASH_IN,61505.91,C1790387225,4910403.44,4910403.44,C11003494,4910403.44,1.06E+07,0,0
43,CASH_IN,404167.6,C984412970,4910403.44,4910403.44,C11003494,4910403.44,1.06E+07,0,0
43,CASH_IN,57323.56,C1340057206,4910403.44,4967726.99,C660143728,99774.27,42450.71,0,0
43,CASH_IN,68988.21,C137123763,4967726.99,5036715.2,C998351292,1820794.77,1015132.48,0,0
43,CASH_IN,74230.21,C1541942595,5036715.2,5110945.41,C1590550415,1.94E+07,1.92E+07,0,0
43,CASH_IN,377287.8,C100708535,5110945.41,5488233.21,C985934102,2256095.33,971418.91,0,0
43,CASH_IN,185897.79,C878598679,5488233.21,5674131,C1182461167,390209.15,23508.22,0,0
43,CASH_IN,173842.23,C1587872480,5674131,5847973.23,C1291286504,231914.67,66575.5,0,0
43,CASH_IN,31646.31,C1144897090,5847973.23,5879619.54,C1291286504,58072.44,66575.5,0,0
43,CASH_IN,48134.99,C1195064186,5879619.54,5927754.53,C1961176822,55211.3,0,0,0
43,CASH_IN,229982.47,C24334184,5927754.53,6157737,C564160838,1727562.92,1254956.07,0,0
43,CASH_IN,216806.48,C2008547236,6157737,6374543.48,C564160838,1497580.45,1254956.07,0,0
43,CASH_IN,117257.18,C1590792382,6374543.48,6491800.66,C1182461167,204311.36,23508.22,0,0
44,CASH_IN,174413.77,C1076855029,6491800.66,6666214.43,C1123629720,213713.99,46393.85,0,0
44,CASH_IN,72897.92,C1539088279,6666214.43,6739112.35,C662736689,327169.9,4891090.56,0,0
44,CASH_IN,82564.24,C322830747,6739112.35,6821676.59,C2050019814,342077.36,0,0,0
44,CASH_IN,63764.9,C1094199074,6821676.59,6885441.49,C885951223,445655.6,215851.28,0,0
44,CASH_IN,183074.81,C2108440536,6885441.49,7068516.3,C1219161283,187573.89,0,0,0
44,CASH_IN,223744.8,C1112758237,7068516.3,7292261.09,C1831477404,454141.23,247063.16,0,0
44,CASH_IN,46179.38,C553821397,7292261.09,7338440.47,C1096283470,306791.16,0,0,0
44,CASH_IN,91611.03,C553879264,7338440.47,7430051.5,C1750905143,931831.94,424250.45,0,0
45,CASH_IN,128022.19,C1028472807,7430051.5,7558073.69,C1286084959,2756959.24,2107778.11,0,0
45,CASH_IN,157949.72,C1710783020,7558073.69,7716023.4,C985934102,1878807.53,971418.91,0,0
45,CASH_IN,26516.56,C1365790282,7716023.4,7742539.96,C1937962514,63127.8,8383.29,0,0
45,CASH_IN,105647.45,C1826747905,7742539.96,7848187.42,C1068824137,126541.52,265092.36,0,0
45,CASH_IN,61858.19,C948395645,7848187.42,7910045.61,C985934102,1720857.81,971418.91,0,0
45,CASH_IN,245041.35,C512256603,7910045.61,8155086.95,C985934102,1658999.62,971418.91,0,0
45,CASH_IN,42922.81,C226586078,8155086.95,8198009.76,C1182461167,87054.17,23508.22,0,0
45,CASH_IN,137465.55,C1848886161,8198009.76,8335475.31,C1318822808,1066345.61,500631.71,0,0
45,CASH_IN,170207.14,C1816468636,8335475.31,8505682.45,C2050019814,259513.13,0,0,0
45,CASH_IN,18513.77,C834824701,8505682.45,8524196.22,C306206744,2858335.38,3554299.27,0,0
45,CASH_IN,199318.34,C925568390,8524196.22,8723514.56,C1096283470,260611.78,0,0,0
45,CASH_IN,26295.3,C1198817209,8723514.56,8749809.86,C1883840933,1.39E+07,1.69E+07,0,0
45,CASH_IN,111549.83,C51460663,8749809.86,8861359.69,C1749186397,208152.76,277515.05,0,0
45,CASH_IN,56912.01,C557725225,8861359.69,8918271.71,C614685048,108462.08,0,0,0
45,CASH_IN,414285.51,C1318475957,8918271.71,9332557.22,C1049817027,614630.33,60738.03,0,0
45,CASH_IN,298109.36,C712732521,9332557.22,9630666.58,C667346055,493746.17,9291619.62,0,0
46,CASH_IN,269736.99,C540092563,9630666.58,9900403.57,C1526298704,473512.63,32092.07,0,0
46,CASH_IN,18622.16,C1894698434,9900403.57,9919025.73,C1825027294,55379.84,36757.68,0,0
46,CASH_IN,183816.31,C205615258,9919025.73,1.01E+07,C1023714065,2391652.26,1412484.09,0,0
46,CASH_IN,143405.8,C2108708444,1.01E+07,1.02E+07,C667346055,195636.81,9291619.62,0,0
46,PAYMENT,449.97,C1424788681,13030.57,12580.6,M1391119179,0,0,0,0
46,PAYMENT,2743.55,C1428726828,12580.6,9837.06,M710220387,0,0,0,0
46,PAYMENT,1548.73,C443502884,38285.31,36736.58,M517693873,0,0,0,0
46,PAYMENT,4828.43,C247644034,36736.58,31908.14,M214313531,0,0,0,0
46,PAYMENT,1737.12,C1824570614,31908.14,30171.02,M693345846,0,0,0,0
46,PAYMENT,1089.31,C854989361,30171.02,29081.71,M257718694,0,0,0,0
46,PAYMENT,5237.7,C1720865719,29081.71,23844.01,M1392886653,0,0,0,0
46,PAYMENT,3364.48,C1369468094,23844.01,20479.53,M1037942373,0,0,0,0
46,PAYMENT,1889.41,C1235635586,20479.53,18590.13,M876962272,0,0,0,0
46,PAYMENT,2685.44,C1725054538,11302,8616.56,M917277283,0,0,0,0
47,PAYMENT,1238.08,C1302141801,8616.56,7378.48,M1388849499,0,0,0,0
47,PAYMENT,17994.24,C622820646,7378.48,0,M2008159348,0,0,0,0
47,PAYMENT,6396.49,C1389432760,458,0,M1103132232,0,0,0,0
47,PAYMENT,2380.21,C535352603,6003259.91,6000879.7,M2015261478,0,0,0,0
47,PAYMENT,8787.63,C1624788833,50784,41996.37,M968957548,0,0,0,0
47,DEBIT,2261.24,C843959601,3183,921.76,C1750905143,840220.91,424250.45,0,0
47,DEBIT,2807.73,C1346197173,1704,0,C1973538135,15655.05,16896.7,0,0
47,PAYMENT,4247.14,C1924966548,49049.96,44802.82,M1128266449,0,0,0,0
47,PAYMENT,4504.48,C533173186,44802.82,40298.34,M628487793,0,0,0,0
47,PAYMENT,3051.76,C848958019,236272,233220.24,M248487859,0,0,0,0
47,PAYMENT,5675.84,C758465579,224,0,M670689666,0,0,0,0
47,DEBIT,194.4,C1167327028,30364,30169.6,C75457651,29741.84,31469.78,0,0
47,PAYMENT,8176.58,C936628786,820,0,M817941759,0,0,0,0
47,PAYMENT,4074.17,C1478334108,574,0,M36550900,0,0,0,0
47,PAYMENT,13695.83,C726051009,27392,13696.17,M492252770,0,0,0,0
47,PAYMENT,8092.22,C701166114,595,0,M1187972599,0,0,0,0
47,PAYMENT,3620.25,C2094115865,22956.58,19336.33,M49547843,0,0,0,0
47,PAYMENT,1335.03,C1774468680,2043,707.97,M402978317,0,0,0,0
47,PAYMENT,96.32,C981487964,41255,41158.68,M1417554340,0,0,0,0
47,PAYMENT,2918.83,C456785282,158,0,M1043317832,0,0,0,0
47,PAYMENT,4852.65,C560465923,30128.26,25275.61,M1485485458,0,0,0,0
48,PAYMENT,13343.47,C210474732,25275.61,11932.14,M1288052401,0,0,0,0
48,DEBIT,1672.55,C764358458,50419,48746.45,C885951223,381890.69,215851.28,0,0
48,PAYMENT,1020.89,C539240764,75771,74750.11,M1883830050,0,0,0,0
48,PAYMENT,4440.79,C201804812,49624,45183.21,M1487230025,0,0,0,0
48,PAYMENT,12271.39,C1498016680,715,0,M1846539844,0,0,0,0
48,PAYMENT,9198.49,C707506411,5970,0,M1009326765,0,0,0,0
48,PAYMENT,660.52,C755328698,35451,34790.48,M7548983,0,0,0,0
48,PAYMENT,3485.64,C1999135802,460,0,M52487168,0,0,0,0
48,PAYMENT,413.84,C85357160,26512.93,26099.09,M486348917,0,0,0,0
48,PAYMENT,3865.44,C683718244,26099.09,22233.65,M742672280,0,0,0,0
49,PAYMENT,1854.51,C1130598644,2244,389.49,M1293252487,0,0,0,0
49,PAYMENT,2850.6,C1760401098,51550.07,48699.47,M1829966070,0,0,0,0
49,PAYMENT,8782.48,C1424439581,21368,12585.52,M1354280589,0,0,0,0
49,CASH_IN,254286.27,C626626764,22351,276637.27,C1832532108,11155,0,0,0
50,PAYMENT,10239.16,C1372137902,276637.27,266398.11,M1015799131,0,0,0,0
50,DEBIT,4993.81,C1088744071,20801,15807.19,C488044861,120766.35,5203.54,0,0
50,DEBIT,8531.44,C1484275564,2080,0,C195600860,31817.35,40348.79,0,0
50,PAYMENT,4297.27,C981159997,7468,3170.73,M85121323,0,0,0,0
50,PAYMENT,7287.73,C1657125852,3170.73,0,M2078239671,0,0,0,0
50,PAYMENT,5375.2,C465909321,81625,76249.8,M143486875,0,0,0,0
51,PAYMENT,3830.45,C1205419533,84182,80351.55,M1197176722,0,0,0,0
51,PAYMENT,3558.79,C369901249,20791,17232.21,M405488475,0,0,0,0
51,PAYMENT,6891.56,C80756779,41921,35029.44,M49969897,0,0,0,0
51,PAYMENT,2875.66,C1970779713,399779.94,396904.27,M923013679,0,0,0,0
51,PAYMENT,4632.68,C827579900,396904.27,392271.59,M1622135821,0,0,0,0
51,PAYMENT,13693.11,C681747431,392271.59,378578.48,M1059080630,0,0,0,0
51,DEBIT,2801.1,C245530164,661,0,C63387985,10505,3883.96,0,0
51,PAYMENT,226.29,C3392189,11762,11535.71,M503144273,0,0,0,0
